Honored Crop-Captain,2017-04-28,RW,2,{R}{W},Creature
Honored Dreyleader,2024-08-02,G,3,{2}{G},Creature
Honored Heirloom,2021-11-19,,3,{3},Artifact
Honored Hierarch,2015-07-17,G,1,{G},Creature
Honored Hydra,2017-04-28,G,6,{5}{G},Creature
Hooded Assassin,2015-01-23,B,3,{2}{B},Creature
Hooded Blightfang,2020-07-03,B,3,{2}{B},Creature
Hooded Brawler,2017-04-28,G,3,{2}{G},Creature
Hooded Horror,2013-11-01,B,5,{4}{B},Creature
Hooded Hydra,2014-09-26,G,2,{X}{G}{G},Creature
Hooded Kavu,2000-10-02,BR,3,{2}{R},Creature
Hoodwink,1999-10-04,U,2,{1}{U},Instant
Hoof Skulkin,2008-07-25,,3,{3},Artifact;Creature
Hoofprints of the Stag,2007-10-12,W,2,{1}{W},Kindred;Enchantment
Hook Horror,2022-07-07,B,5,{4}{B},Creature
Hookblade,2024-07-05,W,2,{1}{W},Artifact
Hookblade Veteran,2024-07-05,U,1,{U},Creature
Hookhand Mariner // Riphook Raider,2021-11-19,G,4,{3}{G},Creature
Hooting Mandrills,2014-09-26,G,6,{5}{G},Creature
Hop to It,2024-08-02,W,3,{2}{W},Sorcery
Hope Against Hope,2016-04-08,W,3,{2}{W},Enchantment
Hope Charm,1997-02-03,W,1,{W},Instant
Hope Tender,2017-07-14,G,2,{1}{G},Creature
Hope and Glory,1999-02-15,W,2,{1}{W},Instant
Hope of Ghirapur,2017-01-20,,1,{1},Artifact;Creature
Hope-Ender Coatl,2024-06-14,U,3,{2}{U},Creature
Hopeful Eidolon,2013-09-27,W,1,{W},Enchantment;Creature
Hopeful Initiate,2021-11-19,W,1,{W},Creature
Hopeful Vigil,2023-09-08,W,2,{1}{W},Enchantment
Hopeless Nightmare,2023-09-08,B,1,{B},Enchantment
Hopping Automaton,1998-10-12,,3,{3},Artifact;Creature
Horde Ambusher,2014-09-26,R,2,{1}{R},Creature
Horde of Boggarts,2008-05-02,R,4,{3}{R},Creature
Horde of Notions,2007-10-12,BGRUW,5,{W}{U}{B}{R}{G},Creature
Hordeling Outburst,2014-09-26,R,3,{1}{R}{R},Sorcery
Hordewing Skaab,2021-09-24,U,5,{4}{U},Creature
Horizon Boughs,2018-12-25,,0,,Plane
Horizon Canopy,2007-05-04,GW,0,,Land
Horizon Chimera,2013-09-27,GU,4,{2}{G}{U},Creature
Horizon Drake,2010-02-05,U,3,{1}{U}{U},Creature
Horizon Scholar,2013-09-27,U,6,{5}{U},Creature
Horizon Seed,2004-10-01,W,5,{4}{W},Creature
Horizon Seeker,2021-02-05,G,3,{2}{G},Creature
Horizon Spellbomb,2010-10-01,G,1,{1},Artifact
Horizon Stone,2020-11-20,,5,{5},Artifact
Horizon of Progress,2024-06-14,,0,,Land
Hormagaunt Horde,2022-10-07,G,1,{X}{G},Creature
Horn of Deafening,1994-06-01,,4,{4},Artifact
Horn of Gondor,2023-06-23,,3,{3},Artifact
Horn of Greed,1998-03-02,,3,{3},Artifact
Horn of Plenty,1999-10-04,,6,{6},Artifact
Horn of Ramos,1999-10-04,G,3,{3},Artifact
Horn of Valhalla // Ysgard's Call,2022-06-10,W,2,{1}{W},Artifact
Horn of the Mark,2023-06-23,,2,{2},Artifact
Hornbash Mentor,2020-04-24,G,3,{2}{G},Creature
Horncaller's Chant,2012-10-05,G,8,{7}{G},Sorcery
Horned Cheetah,2000-10-02,GW,4,{2}{G}{W},Creature
Horned Helm,2004-06-04,G,2,{2},Artifact
Horned Kavu,2001-02-05,GR,2,{R}{G},Creature
Horned Loch-Whale // Lagoon Breach,2023-09-08,U,6,{4}{U}{U},Creature
Horned Sliver,1997-10-14,G,3,{2}{G},Creature
Horned Stoneseeker,2022-11-18,R,2,{1}{R},Creature
Horned Troll,1999-10-04,G,3,{2}{G},Creature
Horned Turtle,1997-05-01,U,3,{2}{U},Creature
Hornet Cannon,1998-03-02,,4,{4},Artifact
Hornet Cobra,1994-06-01,G,3,{1}{G}{G},Creature
Hornet Harasser,2007-10-12,B,4,{2}{B}{B},Creature
Hornet Nest,2014-07-18,G,3,{2}{G},Creature
Hornet Queen,2011-06-17,G,7,{4}{G}{G}{G},Creature
Hornet Sting,2010-07-16,G,1,{G},Instant
Hornswoggle,2018-01-19,U,3,{2}{U},Instant
Horobi's Whisper,2005-02-04,B,3,{1}{B}{B},Instant
"Horobi, Death's Wail",2004-10-01,B,4,{2}{B}{B},Creature
Horrible Hordes,1996-10-08,,3,{3},Artifact;Creature
Horribly Awry,2015-10-02,U,2,{1}{U},Instant
Horrid Shadowspinner,2024-06-14,BU,3,{1}{U}{B},Creature
Horrid Vigor,2024-09-27,G,2,{1}{G},Instant
Horrific Assault,2024-06-14,G,1,{G},Sorcery
Horrifying Revelation,2011-02-04,B,1,{B},Sorcery
Horror of Horrors,1994-06-01,B,5,{3}{B}{B},Enchantment
Horror of the Broken Lands,2017-04-28,B,5,{4}{B},Creature
Horror of the Dim,2013-02-01,BU,5,{4}{B},Creature
Horses of the Bruinen,2023-06-23,U,5,{3}{U}{U},Sorcery
Horseshoe Crab,1998-10-12,U,3,{2}{U},Creature
Hostage Taker,2017-09-29,BU,4,{2}{U}{B},Creature
Hostile Desert,2017-07-14,,0,,Land
Hostile Hostel // Creeping Inn,2021-09-24,B,0,,Land
Hostile Investigator,2024-04-19,B,4,{3}{B},Creature
Hostile Minotaur,2018-07-13,R,4,{3}{R},Creature
Hostile Negotiations,2022-11-18,B,4,{3}{B},Instant
Hostile Realm,2008-02-01,R,3,{2}{R},Enchantment
Hostile Takeover,2022-04-29,BRU,5,{2}{U}{B}{R},Sorcery
Hostility,2007-10-12,R,6,{3}{R}{R}{R},Creature
Hosting Season,2023-02-15,W,5,{4}{W},Enchantment
Hot Fix,2017-12-08,UW,6,{4}{W}{U},Sorcery
Hot Pursuit,2024-02-09,R,2,{1}{R},Enchantment
Hot Soup,2014-07-18,,1,{1},Artifact
Hot Springs,1995-06-03,G,2,{1}{G},Enchantment
Hotel of Fears,2023-10-13,,0,,Plane
Hotfoot Gnome,2023-11-17,R,3,{2}{R},Artifact;Creature
Hotheaded Giant,2008-07-25,R,4,{3}{R},Creature
Hotshot Investigators,2024-02-09,U,6,{5}{U},Creature
Hotshot Mechanic,2022-02-18,W,1,{W},Artifact;Creature
Hound Tamer // Untamed Pup,2021-09-24,G,3,{2}{G},Creature
Hound of Griselbrand,2012-05-04,R,4,{2}{R}{R},Creature
Hound of Urabrask,2023-02-15,R,5,{3}{R}{R},Creature
Hound of the Farbogs,2016-04-08,B,5,{4}{B},Creature
Hour of Devastation,2017-07-14,R,5,{3}{R}{R},Sorcery
Hour of Eternity,2017-07-14,U,3,{X}{X}{U}{U}{U},Sorcery
Hour of Glory,2017-07-14,B,4,{3}{B},Instant
Hour of Need,2014-05-02,U,3,{2}{U},Instant
Hour of Promise,2017-07-14,G,5,{4}{G},Sorcery
Hour of Reckoning,2005-10-07,W,7,{4}{W}{W}{W},Sorcery
Hour of Revelation,2017-07-14,W,6,{3}{W}{W}{W},Sorcery
Hour of Victory,2025-02-14,B,3,{2}{B},Enchantment
Hourglass of the Lost,2024-06-14,W,3,{2}{W},Artifact
House Cartographer,2024-09-27,G,2,{1}{G},Creature
House Guildmage,2018-10-05,BU,2,{U}{B},Creature
Housemeld,2024-10-15,U,4,{2}{U}{U},Sorcery
Hover Barrier,2012-10-05,U,3,{2}{U},Creature
Hoverguard Observer,2004-02-06,U,4,{2}{U}{U},Creature
Hoverguard Sweepers,2004-06-04,U,8,{6}{U}{U},Creature
Hovermyr,2011-05-13,,2,{2},Artifact;Creature
Hoverstone Pilgrim,2023-11-17,,5,{5},Artifact;Creature
How Is This a Par Three?!,2022-10-07,U,4,{2}{U}{U},Enchantment
How to Keep an Izzet Mage Busy,2019-11-07,RU,1,{U/R},Sorcery
Howl from Beyond,1993-08-05,B,1,{X}{B},Instant
Howl of the Horde,2014-09-26,R,3,{2}{R},Sorcery
Howl of the Hunt,2021-09-24,G,3,{2}{G},Enchantment
Howl of the Night Pack,2008-05-02,G,7,{6}{G},Sorcery
Howler's Heavy,2025-02-14,U,4,{3}{U},Creature
Howlgeist,2012-05-04,G,6,{5}{G},Creature
Howling Banshee,2009-07-17,B,4,{2}{B}{B},Creature
Howling Fury,1997-05-01,B,3,{2}{B},Sorcery
Howling Gale,2001-10-01,G,2,{1}{G},Instant
Howling Galefang,2023-09-08,G,4,{2}{G}{G},Creature
Howling Giant,2019-07-12,G,7,{5}{G}{G},Creature
Howling Golem,2018-04-27,,3,{3},Artifact;Creature
Howling Mine,1993-08-05,,2,{2},Artifact
Howling Moon,2021-11-19,G,3,{2}{G},Enchantment
Howling Wolf,1999-10-04,G,4,{2}{G}{G},Creature
Howlpack Piper // Wildsong Howler,2021-11-19,G,4,{3}{G},Creature
Howlpack Resurgence,2016-04-08,G,3,{2}{G},Enchantment
Howlpack Wolf,2016-04-08,R,3,{2}{R},Creature
Howlsquad Heavy,2025-02-14,R,3,{2}{R},Creature
Howltooth Hollow,2007-10-12,B,0,,Land
"Hua Tuo, Honored Physician",1999-05-01,G,3,{1}{G}{G},Creature
"Huang Zhong, Shu General",1999-05-01,W,4,{2}{W}{W},Creature
Huatli's Final Strike,2023-11-17,G,3,{2}{G},Instant
Huatli's Raptor,2019-05-03,GW,2,{G}{W},Creature
Huatli's Snubhorn,2017-09-29,W,2,{1}{W},Creature
Huatli's Spurring,2017-09-29,R,1,{R},Instant
"Huatli, Dinosaur Knight",2017-09-29,RW,6,{4}{R}{W},Planeswalker
"Huatli, Poet of Unity // Roar of the Fifth People",2023-11-17,GRW,3,{2}{G},Creature
"Huatli, Radiant Champion",2018-01-19,GW,4,{2}{G}{W},Planeswalker
"Huatli, Warrior Poet",2017-09-29,RW,5,{3}{R}{W},Planeswalker
"Huatli, the Sun's Heart",2019-05-03,GW,3,{2}{G/W},Planeswalker
Hubris,2014-05-02,U,2,{1}{U},Instant
Huddle Up,2018-06-08,U,3,{2}{U},Sorcery
Huge Truck,2023-02-15,,2,{2},Artifact
"Hugs, Grisly Guardian",2024-08-02,GR,4,{X}{R}{R}{G}{G},Creature
Hulking Bugbear,2021-07-23,R,3,{1}{R}{R},Creature
Hulking Cyclops,1997-02-03,R,5,{3}{R}{R},Creature
Hulking Devil,2016-04-08,R,4,{3}{R},Creature
Hulking Goblin,1997-05-01,R,2,{1}{R},Creature
Hulking Metamorph,2022-11-18,U,9,{9},Artifact;Creature
Hulking Ogre,1999-06-07,R,3,{2}{R},Creature
Hulking Raptor,2023-11-17,G,4,{2}{G}{G},Creature
Hull Breach,2001-02-05,GR,2,{R}{G},Sorcery
Hullbreacher,2020-11-20,U,3,{2}{U},Creature
Hullbreaker Horror,2021-11-19,U,7,{5}{U}{U},Creature
Hulldrifter,2025-02-14,U,5,{3}{U}{U},Artifact
Hum of the Radix,2003-10-02,G,4,{2}{G}{G},Enchantment
Human Frailty,2012-05-04,B,1,{B},Instant
Human-Time Lord Meta-Crisis,2023-10-13,,0,,Phenomenon
Humble,1998-10-12,W,2,{1}{W},Instant
Humble Budoka,2004-10-01,G,2,{1}{G},Creature
Humble Defector,2015-01-23,R,2,{1}{R},Creature
Humble Naturalist,2020-04-24,G,2,{1}{G},Creature
Humble the Brute,2016-04-08,W,5,{4}{W},Instant
Humbler of Mortals,2014-05-02,G,6,{4}{G}{G},Enchantment;Creature
Humiliate,2021-04-23,BW,2,{W}{B},Sorcery
Humility,1997-10-14,W,4,{2}{W}{W},Enchantment
Humming-,2017-12-08,W,0,,Creature
Humongulus,2019-01-25,U,5,{4}{U},Creature
Hunding Gjornersen,1994-06-01,UW,6,{3}{W}{U}{U},Creature
Hundred-Handed One,2013-09-27,W,4,{2}{W}{W},Creature
Hundred-Talon Kami,2004-10-01,W,5,{4}{W},Creature
Hundred-Talon Strike,2005-02-04,W,1,{W},Instant
Hundroog,2003-02-03,G,7,{6}{G},Creature
Hunger of the Howlpack,2012-02-03,G,1,{G},Instant
Hunger of the Nim,2004-02-06,B,2,{1}{B},Sorcery
Hungering Hydra,2018-07-13,G,1,{X}{G},Creature
Hungering Yeti,2015-01-23,R,5,{4}{R},Creature
Hungry Flames,2017-01-20,R,3,{2}{R},Instant
Hungry Ghoul,2024-11-15,B,2,{1}{B},Creature
Hungry Hungry Heifer,1998-08-11,G,3,{2}{G},Creature
Hungry Lynx,2017-08-25,G,2,{1}{G},Creature
Hungry Megasloth,2024-11-15,G,3,{2}{G},Creature
Hungry Mist,1995-10-01,G,4,{2}{G}{G},Creature
Hungry Ridgewolf,2021-11-19,R,2,{1}{R},Creature
Hungry Spriggan,2008-05-02,G,3,{2}{G},Creature
Hungry for More,2021-09-24,BR,2,{B}{R},Sorcery
Hunt Down,2007-10-12,G,1,{G},Sorcery
Hunt for Specimens,2021-04-23,B,2,{1}{B},Sorcery
Hunt the Hunter,2013-09-27,G,1,{G},Sorcery
Hunt the Weak,2013-07-19,G,4,{3}{G},Sorcery
Hunted Bonebrute,2024-02-09,B,3,{2}{B},Creature
Hunted Dragon,2005-10-07,R,5,{3}{R}{R},Creature
Hunted Ghoul,2012-05-04,B,1,{B},Creature
Hunted Horror,2005-10-07,B,2,{B}{B},Creature
Hunted Lammasu,2005-10-07,W,4,{2}{W}{W},Creature
Hunted Nightmare,2020-04-24,B,3,{1}{B}{B},Creature
Hunted Phantasm,2005-10-07,U,3,{1}{U}{U},Creature
Hunted Troll,2005-10-07,G,4,{2}{G}{G},Creature
Hunted Witness,2018-10-05,W,1,{W},Creature
Hunted Wumpus,1999-10-04,G,4,{3}{G},Creature
Hunted by The Family,2023-10-13,U,7,{5}{U}{U},Sorcery
Hunter Sliver,2003-02-03,R,2,{1}{R},Creature
Hunter of Eyeblights,2007-10-12,B,5,{3}{B}{B},Creature
Hunter's Ambush,2014-07-18,G,3,{2}{G},Instant
Hunter's Blowgun,2023-11-17,,1,{1},Artifact
Hunter's Bow,2024-07-05,G,2,{1}{G},Artifact
Hunter's Edge,2020-07-03,G,4,{3}{G},Sorcery
Hunter's Insight,2011-07-15,G,3,{2}{G},Instant
Hunter's Mark,2021-07-23,G,4,{3}{G},Instant
Hunter's Prowess,2014-02-07,G,5,{4}{G},Sorcery
Hunter's Talent,2024-08-02,G,2,{1}{G},Enchantment
Hunters' Feast,2010-07-16,G,4,{3}{G},Sorcery
Hunting Cheetah,1999-05-01,G,3,{2}{G},Creature
Hunting Drake,2001-02-05,U,5,{4}{U},Creature
Hunting Grounds,2002-05-27,GW,2,{G}{W},Enchantment
Hunting Kavu,2000-10-02,GR,3,{1}{R}{G},Creature
Hunting Moa,1999-06-07,G,3,{2}{G},Creature
Hunting Pack,2003-05-26,G,7,{5}{G}{G},Instant
Hunting Triad,2008-02-01,G,4,{3}{G},Kindred;Sorcery
Hunting Velociraptor,2023-11-17,R,3,{2}{R},Creature
Hunting Wilds,2007-02-02,G,4,{3}{G},Sorcery
Huntmaster Liger,2020-04-24,W,4,{3}{W},Creature
Huntmaster of the Fells // Ravager of the Fells,2012-02-03,GR,4,{2}{R}{G},Creature
Hurkyl's Final Meditation,2022-11-18,U,7,{4}{U}{U}{U},Instant
Hurkyl's Prodigy,2022-12-13,U,3,{2}{U},Creature
Hurkyl's Recall,1994-03-04,U,2,{1}{U},Instant
"Hurkyl, Master Wizard",2022-11-18,U,3,{1}{U}{U},Creature
Hurl Through Hell,2021-07-23,BR,4,{2}{B}{R},Instant
Hurl into History,2023-11-17,U,5,{3}{U}{U},Instant
Hurler Cyclops,2022-09-09,R,5,{3}{R}{R},Creature
Hurloon Battle Hymn,2022-09-09,RW,3,{2}{R},Instant
Hurloon Minotaur,1993-08-05,R,3,{1}{R}{R},Creature
Hurloon Shaman,1997-06-09,R,3,{1}{R}{R},Creature
Hurloon Wrangler,1998-08-11,R,3,{2}{R},Creature
Hurly-Burly,2007-10-12,R,2,{1}{R},Sorcery
Hurr Jackal,1993-12-17,R,1,{R},Creature
Hurricane,1993-08-05,G,1,{X}{G},Sorcery
Hurska Sweet-Tooth,2024-11-15,GW,3,{2}{G},Creature
Hush,1998-10-12,G,4,{3}{G},Sorcery
Hushbringer,2019-10-04,W,2,{1}{W},Creature
Hushwing Gryff,2014-07-18,W,3,{2}{W},Creature
Hushwood Verge,2024-09-27,GW,0,,Land
Huskburster Swarm,2024-08-02,B,8,{7}{B},Creature
Hussar Patrol,2012-10-05,UW,4,{2}{W}{U},Creature
Hustle // Bustle,2024-02-09,GRU,7,{U/R},Instant
Hyalopterous Lemure,1995-06-03,B,5,{4}{B},Creature
Hydra Broodmaster,2014-05-02,G,6,{4}{G}{G},Creature
Hydra Omnivore,2011-06-17,G,6,{4}{G}{G},Creature
Hydra Trainer,2024-06-14,G,2,{1}{G},Creature
Hydra's Growth,2020-01-24,G,3,{2}{G},Enchantment
Hydra's Impenetrable Hide,2013-10-19,,0,,Sorcery
Hydradoodle,2017-12-08,G,2,{X}{X}{G}{G},Creature
Hydroblast,1995-06-03,U,1,{U},Instant
Hydroelectric Specimen // Hydroelectric Laboratory,2024-06-14,U,3,{2}{U},Creature
Hydroform,2013-02-01,GU,2,{G}{U},Instant
Hydroid Krasis,2019-01-25,GU,2,{X}{G}{U},Creature
Hydrolash,2015-07-17,U,3,{2}{U},Instant
Hydromorph Guardian,2002-02-04,U,3,{2}{U},Creature
Hydromorph Gull,2002-02-04,U,5,{3}{U}{U},Creature
Hydrosurge,2012-07-13,U,1,{U},Instant
Hyena Pack,2017-04-28,R,4,{2}{R}{R},Creature
Hyena Umbra,2010-04-23,W,1,{W},Enchantment
Hylda of the Icy Crown,2023-09-08,UW,4,{2}{W}{U},Creature
Hylda's Crown of Winter,2023-09-08,,3,{3},Artifact
Hymn of Rebirth,1995-06-03,GW,5,{3}{G}{W},Sorcery
Hymn of the Wilds,2016-08-26,,0,,Conspiracy
Hymn to Tourach,1994-11-01,B,2,{B}{B},Sorcery
Hymn to the Ages,2023-12-05,U,2,{1}{U},Instant
Hypergenesis,2006-10-06,G,0,,Sorcery
Hyperion Blacksmith,1994-06-01,R,3,{1}{R}{R},Creature
Hypersonic Dragon,2012-10-05,RU,5,{3}{U}{R},Creature
Hypervolt Grasp,2006-02-03,RU,3,{2}{R},Enchantment
Hypnotic Cloud,2000-10-02,B,2,{1}{B},Sorcery
Hypnotic Grifter,2022-04-29,U,1,{U},Creature
Hypnotic Pattern,2022-07-07,U,1,{U},Instant
Hypnotic Siren,2014-05-02,U,1,{U},Enchantment;Creature
Hypnotic Specter,1993-08-05,B,3,{1}{B}{B},Creature
Hypnotic Sprite // Mesmeric Glare,2019-10-04,U,2,{U}{U},Creature
Hypnotic Swirly Disc,2017-12-08,,0,,Artifact
Hypnox,2002-02-04,B,11,{8}{B}{B}{B},Creature
Hypochondria,2002-02-04,W,2,{1}{W},Enchantment
Hypothesizzle,2018-10-05,RU,5,{3}{U}{R},Instant
Hyrax Tower Scout,2020-01-24,G,3,{2}{G},Creature
Hysterical Blindness,2011-09-30,U,3,{2}{U},Instant
Hystrodon,2002-10-07,G,5,{4}{G},Creature
Hythonia the Cruel,2013-09-27,B,6,{4}{B}{B},Creature
I Am Duskmourn,2024-09-27,,0,,Scheme
I Am Never Alone,2024-09-27,,0,,Scheme
I Am Untouchable,2024-09-27,,0,,Scheme
I Bask in Your Silent Awe,2010-06-18,,0,,Scheme
I Call for Slaughter,2024-09-27,,0,,Scheme
I Call on the Ancient Magics,2010-06-18,,0,,Scheme
I Delight in Your Convulsions,2010-06-18,,0,,Scheme
"I Know All, I See All",2010-06-18,,0,,Scheme
I Will Savor Your Agony,2024-09-27,,0,,Scheme
"I'm Rubber, You're Glue",1998-08-11,W,2,{W}{W},Enchantment
Ian Chesterton,2023-10-13,W,3,{2}{W},Creature
"Ian Malcolm, Chaotician",2023-11-17,RU,3,{1}{U}{R},Creature
Ian the Reckless,2024-03-08,R,2,{1}{R},Creature
"Ib Halfheart, Goblin Tactician",2006-10-06,R,4,{3}{R},Creature
Icatian Crier,2006-10-06,W,3,{2}{W},Creature
Icatian Infantry,1994-11-01,W,1,{W},Creature
Icatian Javelineers,1994-11-01,W,1,{W},Creature
Icatian Lieutenant,1994-11-01,W,2,{W}{W},Creature
Icatian Moneychanger,1994-11-01,W,1,{W},Creature
Icatian Phalanx,1994-11-01,W,5,{4}{W},Creature
Icatian Priest,1994-11-01,W,1,{W},Creature
Icatian Scout,1994-11-01,W,1,{W},Creature
Icatian Skirmishers,1994-11-01,W,4,{3}{W},Creature
Icatian Store,1994-11-01,W,0,,Land
Icatian Town,1994-11-01,W,6,{5}{W},Sorcery
Ice Cage,2009-07-17,U,2,{1}{U},Enchantment
Ice Cauldron,1995-06-03,,4,{4},Artifact
Ice Cave,2001-06-04,U,5,{3}{U}{U},Enchantment
Ice Floe,1995-06-03,,0,,Land
Ice Out,2023-09-08,U,3,{1}{U}{U},Instant
Ice Over,2017-01-20,U,2,{1}{U},Enchantment
Ice Storm,1993-08-05,G,3,{2}{G},Sorcery
Ice Tunnel,2021-02-05,BU,0,,Land
Ice-Fang Coatl,2019-06-14,GU,2,{G}{U},Creature
Iceberg,1995-06-03,U,2,{X}{U}{U},Enchantment
Iceberg Cancrix,2019-06-14,U,2,{1}{U},Creature
Icebind Pillar,2021-02-05,U,3,{2}{U},Artifact
Icebreaker Kraken,2021-02-05,U,12,{10}{U}{U},Creature
Icefall,2006-07-21,R,4,{2}{R}{R},Sorcery
Icefall Regent,2015-03-27,U,5,{3}{U}{U},Creature
Icefeather Aven,2014-09-26,GU,2,{G}{U},Creature
Icehide Golem,2019-06-14,,1,{S},Artifact;Creature
Icehide Troll,2021-02-05,G,3,{2}{G},Creature
Icequake,1995-06-03,B,3,{1}{B}{B},Sorcery
Icewind Elemental,2024-11-15,U,5,{4}{U},Creature
Icewind Stalwart,2022-06-10,W,4,{3}{W},Creature
Icewrought Sentry,2023-09-08,U,3,{2}{U},Creature
"Ich-Tekik, Salvage Splicer",2020-11-20,G,5,{4}{G},Creature
Ichneumon Druid,1994-06-01,G,3,{1}{G}{G},Creature
Ichor Aberration,2023-02-28,BU,3,{1}{U}{B},Creature
Ichor Drinker,2023-04-21,B,1,{B},Creature
Ichor Elixir,2023-04-21,,4,{4},Artifact
Ichor Explosion,2011-05-13,B,7,{5}{B}{B},Sorcery
Ichor Rats,2010-10-01,B,3,{1}{B}{B},Creature
Ichor Shade,2023-04-21,B,3,{2}{B},Creature
Ichor Slick,2007-05-04,B,3,{2}{B},Sorcery
Ichor Synthesizer,2023-02-03,U,2,{1}{U},Creature
Ichor Wellspring,2011-02-04,,2,{2},Artifact
Ichorclaw Myr,2010-10-01,,2,{2},Artifact;Creature
Ichorid,2002-02-04,B,4,{3}{B},Creature
Ichormoon Gauntlet,2023-02-03,U,3,{2}{U},Artifact
Ichorplate Golem,2023-02-03,,3,{3},Artifact;Creature
Ichorspit Basilisk,2023-02-03,G,3,{2}{G},Creature
Ichthyomorphosis,2020-01-24,U,3,{2}{U},Enchantment
Icing Manipulator,2022-10-07,G,2,{1}{G},Creature
"Icingdeath, Frost Tyrant",2021-07-23,W,4,{2}{W}{W},Creature
Icon of Ancestry,2019-07-12,,3,{3},Artifact
Icy Blast,2014-09-26,U,1,{X}{U},Instant
Icy Manipulator,1993-08-05,,4,{4},Artifact
Icy Prison,1995-06-03,U,2,{U}{U},Enchantment
Ideas Unbound,2005-06-03,U,2,{U}{U},Sorcery
Identify the Culprit,2023-02-15,W,1,{W},Sorcery
Identity Crisis,2009-04-30,BW,6,{2}{W}{W}{B}{B},Sorcery
Identity Thief,2016-07-22,U,4,{2}{U}{U},Creature
Idle Thoughts,2008-07-25,U,4,{3}{U},Enchantment
Idol of Endurance,2020-07-03,W,3,{2}{W},Artifact
Idol of False Gods,2024-06-14,,2,{2},Kindred;Artifact
Idol of Oblivion,2019-08-23,,2,{2},Artifact
Idol of the Deep King // Sovereign's Macuahuitl,2023-11-17,R,3,{2}{R},Artifact
Idolized,2024-03-08,W,2,{1}{W},Enchantment
"Idris, Soul of the TARDIS",2023-10-13,RU,3,{1}{U}{R},Creature
Idyllic Beachfront,2022-09-09,UW,0,,Land
Idyllic Grange,2019-10-04,W,0,,Land
Idyllic Tutor,2008-02-01,W,3,{2}{W},Sorcery
Ifh-Bíff Efreet,1993-12-17,G,4,{2}{G}{G},Creature
Ifnir Deadlands,2017-07-14,B,0,,Land
Ignacio of Myra's Marvels,2022-10-07,R,4,{2}{R}{R},Creature
Igneous Cur,2020-07-03,R,2,{1}{R},Creature
Igneous Elemental,2019-06-14,R,6,{4}{R}{R},Creature
Igneous Golem,1996-10-08,,5,{5},Artifact;Creature
Igneous Inspiration,2021-04-23,R,3,{2}{R},Sorcery
Igneous Pouncer,2009-04-30,BR,6,{4}{B}{R},Creature
Ignite Disorder,2009-02-06,R,2,{1}{R},Instant
Ignite Memories,2006-10-06,R,5,{4}{R},Sorcery
Ignite the Beacon,2019-05-03,W,5,{4}{W},Instant
Ignite the Cloneforge!,2010-06-18,,0,,Scheme
Ignite the Future,2019-08-23,R,4,{3}{R},Sorcery
Ignition Team,2014-06-06,R,7,{5}{R}{R},Creature
Ignoble Hierarch,2021-06-18,BGR,1,{G},Creature
Ignoble Soldier,1999-10-04,W,3,{2}{W},Creature
Ignorant Bliss,2006-05-05,R,2,{1}{R},Instant
Ihsan's Shade,1995-10-01,B,6,{3}{B}{B}{B},Creature
Iizuka the Ruthless,2005-06-03,R,5,{3}{R}{R},Creature
Ikiral Outrider,2010-04-23,W,2,{1}{W},Creature
"Ikra Shidiqi, the Usurper",2016-11-11,BG,5,{3}{B}{G},Creature
"Ilharg, the Raze-Boar",2019-05-03,R,5,{3}{R}{R},Creature
Ill-Gotten Gains,1998-10-12,B,4,{2}{B}{B},Sorcery
Ill-Gotten Inheritance,2019-01-25,B,4,{3}{B},Enchantment
Ill-Tempered Cyclops,2013-09-27,R,4,{3}{R},Creature
Ill-Tempered Loner // Howlpack Avenger,2021-11-19,R,4,{2}{R}{R},Creature
Ill-Timed Explosion,2024-02-09,RU,4,{2}{U}{R},Sorcery
Illicit Auction,1996-10-08,R,5,{3}{R}{R},Sorcery
Illicit Masquerade,2024-02-09,B,4,{3}{B},Enchantment
Illicit Shipment,2022-04-29,B,5,{3}{B}{B},Sorcery
Illithid Harvester // Plant Tadpoles,2022-06-10,U,5,{4}{U},Creature
Illness in the Ranks,2013-02-01,B,1,{B},Enchantment
Illuminate,2001-06-04,RU,1,{X}{R},Sorcery
Illuminate History,2021-04-23,R,4,{2}{R}{R},Sorcery
Illuminated Folio,2008-05-02,,5,{5},Artifact
Illuminated Wings,1999-06-07,U,2,{1}{U},Enchantment
Illuminating Detective,2023-02-15,W,2,{1}{W},Creature
Illumination,1996-10-08,W,2,{W}{W},Instant
Illuminator Virtuoso,2022-04-29,W,2,{1}{W},Creature
Illuminor Szeras,2022-10-07,B,3,{2}{B},Artifact;Creature
"Illuna, Apex of Wishes",2020-04-24,GRU,5,{2}{G}{U}{R},Creature
Illusion // Reality,2001-06-04,GU,4,{U},Instant
Illusion of Choice,2016-08-26,U,1,{U},Instant
Illusionary Armor,2013-07-19,U,5,{4}{U},Enchantment
Illusionary Forces,1995-06-03,U,4,{3}{U},Creature
Illusionary Informant,2016-08-26,U,2,{1}{U},Creature
Illusionary Mask,1993-08-05,,2,{2},Artifact
Illusionary Presence,1995-06-03,U,3,{1}{U}{U},Creature
Illusionary Servant,2009-07-17,U,3,{1}{U}{U},Creature
Illusionary Terrain,1995-06-03,U,2,{U}{U},Enchantment
Illusionary Wall,1995-06-03,U,5,{4}{U},Creature
Illusionist's Bracers,2013-02-01,,2,{2},Artifact
Illusionist's Gambit,2013-11-01,U,4,{2}{U}{U},Instant
